Time,Etot,Epot,Ekin,Elj12,Elj6,Temp
2.760000, -25735.982422, -30872.726562, 5136.743652, 33453.445312, -64326.183594, 103.023338
2.770000, -25706.039062, -30858.582031, 5152.542480, 33266.343750, -64124.937500, 103.340202
2.780000, -25676.109375, -30847.273438, 5171.163086, 33072.343750, -63919.628906, 103.713661
2.790000, -25646.187500, -30838.011719, 5191.823242, 32872.824219, -63710.847656, 104.128014
2.800000, -25616.300781, -30829.580078, 5213.278809, 32669.767578, -63499.359375, 104.558342
2.810000, -25586.435547, -30820.640625, 5234.204590, 32465.105469, -63285.757812, 104.978035
2.820000, -25556.509766, -30809.966797, 5253.457520, 32260.947266, -63070.925781, 105.364174
2.830000, -25526.484375, -30796.816406, 5270.332031, 32058.632812, -62855.460938, 105.702606
2.840000, -25496.574219, -30781.169922, 5284.596191, 31858.705078, -62639.886719, 105.988686
2.850000, -25466.726562, -30763.117188, 5296.391113, 31661.503906, -62424.632812, 106.225250
2.860000, -25436.685547, -30742.732422, 5306.046387, 31466.740234, -62209.484375, 106.418900
2.870000, -25406.796875, -30720.810547, 5314.014648, 31274.080078, -61994.902344, 106.578705
2.880000, -25376.902344, -30697.630859, 5320.728516, 31083.095703, -61780.738281, 106.713364
2.890000, -25347.074219, -30673.734375, 5326.660156, 30893.265625, -61567.011719, 106.832329
2.900000, -25317.080078, -30649.298828, 5332.219238, 30704.259766, -61353.570312, 106.943825
2.910000, -25287.214844, -30624.769531, 5337.555664, 30516.054688, -61140.835938, 107.050858
2.920000, -25257.191406, -30599.792969, 5342.601074, 30328.691406, -60928.496094, 107.152054
2.930000, -25227.201172, -30574.330078, 5347.128906, 30142.720703, -60717.062500, 107.242859
2.940000, -25197.419922, -30548.179688, 5350.759277, 29958.730469, -60506.921875, 107.315674
2.950000, -25167.406250, -30520.519531, 5353.114258, 29777.435547, -60297.964844, 107.362900
2.960000, -25137.587891, -30491.412109, 5353.823730, 29599.343750, -60090.765625, 107.377129
2.970000, -25107.656250, -30460.283203, 5352.625977, 29424.867188, -59885.160156, 107.353111
2.980000, -25077.763672, -30427.216797, 5349.453125, 29254.167969, -59681.394531, 107.289474
2.990000, -25047.666016, -30392.175781, 5344.510254, 29087.255859, -59479.441406, 107.190331
3.000000, -25017.826172, -30356.087891, 5338.262207, 28923.185547, -59279.285156, 107.065025
3.010000, -24987.873047, -30319.232422, 5331.359863, 28761.513672, -59080.757812, 106.926598
3.020000, -24957.880859, -30282.394531, 5324.514160, 28601.240234, -58883.648438, 106.789299
3.030000, -24928.171875, -30246.359375, 5318.187012, 28441.777344, -58688.152344, 106.662399
3.040000, -24898.312500, -30210.710938, 5312.399414, 28283.281250, -58494.007812, 106.546318
3.050000, -24868.171875, -30174.933594, 5306.762695, 28126.361328, -58301.312500, 106.433266
3.060000, -24838.369141, -30139.105469, 5300.735840, 27971.554688, -58110.679688, 106.312393
3.070000, -24808.519531, -30102.496094, 5293.976074, 27819.310547, -57921.828125, 106.176826
3.080000, -24778.617188, -30065.066406, 5286.448730, 27669.853516, -57734.945312, 106.025856
3.090000, -24748.550781, -30026.927734, 5278.375977, 27522.833984, -57549.789062, 105.863937
3.100000, -24718.707031, -29988.759766, 5270.052734, 27377.724609, -57366.511719, 105.697006
3.110000, -24688.757812, -29950.494141, 5261.736816, 27234.164062, -57184.687500, 105.530228
3.120000, -24658.734375, -29912.363281, 5253.627930, 27091.720703, -57004.117188, 105.367584
3.130000, -24628.867188, -29874.775391, 5245.908203, 26950.005859, -56824.816406, 105.212761
3.140000, -24598.968750, -29837.660156, 5238.691895, 26808.613281, -56646.312500, 105.068024
3.150000, -24569.113281, -29801.271484, 5232.157227, 26667.068359, -56468.386719, 104.936966
3.160000, -24539.150391, -29765.683594, 5226.533203, 26525.126953, -56290.859375, 104.824181
3.170000, -24509.234375, -29731.250000, 5222.016113, 26382.218750, -56113.523438, 104.733582
3.180000, -24479.308594, -29698.099609, 5218.791016, 26238.156250, -55936.312500, 104.668892
3.190000, -24449.437500, -29666.304688, 5216.866699, 26092.695312, -55759.058594, 104.630295
3.200000, -24419.425781, -29635.568359, 5216.143066, 25946.150391, -55581.785156, 104.615784
3.210000, -24389.576172, -29605.984375, 5216.408203, 25798.789062, -55404.843750, 104.621109
3.220000, -24359.640625, -29576.992188, 5217.351562, 25651.248047, -55228.316406, 104.640022
3.230000, -24329.640625, -29548.292969, 5218.652832, 25504.029297, -55052.402344, 104.666122
3.240000, -24299.714844, -29519.679688, 5219.965820, 25357.783203, -54877.546875, 104.692459
3.250000, -24269.779297, -29490.695312, 5220.916016, 25213.218750, -54704.003906, 104.711510
3.260000, -24239.878906, -29461.103516, 5221.224121, 25070.990234, -54532.187500, 104.717690
3.270000, -24210.041016, -29430.746094, 5220.704590, 24931.640625, -54362.488281, 104.707268
3.280000, -24180.093750, -29399.431641, 5219.338867, 24795.380859, -54194.917969, 104.679878
3.290000, -24150.250000, -29367.419922, 5217.168945, 24662.410156, -54029.945312, 104.636353
3.300000, -24120.230469, -29334.501953, 5214.270996, 24532.982422, -53867.609375, 104.578239
3.310000, -24090.289062, -29300.896484, 5210.607422, 24407.292969, -53708.320312, 104.504768
3.320000, -24060.531250, -29266.455078, 5205.923828, 24285.761719, -53552.351562, 104.410835
3.330000, -24030.480469, -29230.318359, 5199.838379, 24169.146484, -53399.609375, 104.288773
3.340000, -24000.601562, -29192.425781, 5191.824707, 24058.093750, -53250.671875, 104.128059
3.350000, -23970.537109, -29152.023438, 5181.485840, 23953.171875, -53105.351562, 103.920692
3.360000, -23940.761719, -29109.425781, 5168.663574, 23854.406250, -52963.996094, 103.663528
3.370000, -23910.765625, -29064.380859, 5153.616211, 23761.457031, -52826.011719, 103.361740
3.380000, -23880.933594, -29017.789062, 5136.856445, 23673.548828, -52691.515625, 103.025604
3.390000, -23850.962891, -28970.111328, 5119.148438, 23589.386719, -52559.687500, 102.670441
3.400000, -23821.062500, -28922.449219, 5101.387207, 23507.626953, -52430.277344, 102.314217
3.410000, -23791.109375, -28875.593750, 5084.485352, 23426.669922, -52302.472656, 101.975243
3.420000, -23761.142578, -28830.417969, 5069.274902, 23345.455078, -52176.093750, 101.670174
3.430000, -23731.367188, -28787.650391, 5056.283203, 23262.871094, -52050.753906, 101.409607
3.440000, -23701.236328, -28746.843750, 5045.607422, 23178.734375, -51925.820312, 101.195496
3.450000, -23671.388672, -28708.302734, 5036.914551, 23093.193359, -51801.742188, 101.021141
3.460000, -23641.414062, -28670.941406, 5029.527832, 23007.130859, -51678.335938, 100.873001
3.470000, -23611.671875, -28634.402344, 5022.730957, 22921.267578, -51555.941406, 100.736679
3.480000, -23581.734375, -28597.691406, 5015.956543, 22836.390625, -51434.367188, 100.600815
3.490000, -23551.652344, -28560.515625, 5008.864258, 22753.017578, -51313.835938, 100.458572
3.500000, -23521.785156, -28523.125000, 5001.338867, 22671.023438, -51194.457031, 100.307640
3.510000, -23491.902344, -28485.312500, 4993.410645, 22590.572266, -51076.210938, 100.148628
3.520000, -23461.968750, -28447.132812, 4985.163086, 22511.466797, -50958.941406, 99.983223
3.530000, -23432.068359, -28408.841797, 4976.772949, 22433.480469, -50842.679688, 99.814934
3.540000, -23402.205078, -28370.576172, 4968.370605, 22356.363281, -50727.304688, 99.646423
3.550000, -23372.244141, -28332.328125, 4960.084473, 22279.890625, -50612.597656, 99.480232
3.560000, -23342.382812, -28294.441406, 4952.057617, 22203.820312, -50498.664062, 99.319252
3.570000, -23312.449219, -28256.927734, 4944.479492, 22127.855469, -50385.195312, 99.167259
3.580000, -23282.470703, -28220.044922, 4937.573730, 22051.726562, -50272.203125, 99.028755
3.590000, -23252.542969, -28184.121094, 4931.577637, 21975.005859, -50159.570312, 98.908501
3.600000, -23222.585938, -28149.259766, 4926.672852, 21897.529297, -50047.257812, 98.810127
3.610000, -23192.650391, -28115.603516, 4922.953125, 21819.195312, -49935.289062, 98.735527
3.620000, -23162.710938, -28082.972656, 4920.260742, 21740.357422, -49823.832031, 98.681526
3.630000, -23132.843750, -28051.107422, 4918.262695, 21661.375000, -49713.003906, 98.641449
3.640000, -23102.929688, -28019.498047, 4916.568359, 21582.992188, -49603.027344, 98.607468
3.650000, -23073.070312, -27987.851562, 4914.781738, 21505.791016, -49494.203125, 98.571632
3.660000, -23043.105469, -27955.779297, 4912.672852, 21430.154297, -49386.507812, 98.529343
3.670000, -23013.113281, -27923.285156, 4910.171875, 21356.445312, -49280.332031, 98.479179
3.680000, -22983.253906, -27890.533203, 4907.280273, 21284.544922, -49175.703125, 98.421188
3.690000, -22953.251953, -27857.304688, 4904.053223, 21214.619141, -49072.570312, 98.356468
3.700000, -22923.376953, -27823.916016, 4900.538574, 21146.646484, -48971.226562, 98.285973
3.710000, -22893.541016, -27790.279297, 4896.738770, 21080.562500, -48871.527344, 98.209770
3.720000, -22863.628906, -27756.224609, 4892.596191, 21016.615234, -48773.546875, 98.126678
3.730000, -22833.703125, -27721.679688, 4887.977051, 20954.865234, -48677.277344, 98.034042
3.740000, -22803.753906, -27686.451172, 4882.697754, 20895.550781, -48582.753906, 97.928154
3.750000, -22773.800781, -27650.414062, 4876.612305, 20838.705078, -48489.902344, 97.806099
3.760000, -22743.830078, -27613.517578, 4869.687988, 20784.337891, -48398.660156, 97.667229
3.770000, -22713.921875, -27576.078125, 4862.155762, 20731.978516, -48308.882812, 97.516159
3.780000, -22684.175781, -27538.621094, 4854.445801, 20680.878906, -48220.347656, 97.361534
3.790000, -22654.103516, -27501.333984, 4847.230957, 20630.164062, -48132.375000, 97.216827
3.800000, -22624.208984, -27465.423828, 4841.215332, 20578.722656, -48045.050781, 97.096176
3.810000, -22594.234375, -27431.193359, 4836.959473, 20525.785156, -47957.910156, 97.010818
3.820000, -22564.322266, -27399.021484, 4834.699219, 20470.935547, -47870.910156, 96.965492
3.830000, -22534.439453, -27368.761719, 4834.322266, 20414.398438, -47784.148438, 96.957932
3.840000, -22504.470703, -27339.886719, 4835.415527, 20356.771484, -47697.667969, 96.979851
3.850000, -22474.585938, -27311.968750, 4837.381836, 20298.757812, -47611.769531, 97.019287
3.860000, -22444.699219, -27284.312500, 4839.613770, 20241.347656, -47526.730469, 97.064056
3.870000, -22414.730469, -27256.322266, 4841.592773, 20185.312500, -47442.734375, 97.103752
3.880000, -22384.851562, -27227.835938, 4842.984863, 20131.177734, -47360.140625, 97.131668
3.890000, -22354.988281, -27198.671875, 4843.682617, 20079.248047, -47279.078125, 97.145668
3.900000, -22325.025391, -27168.724609, 4843.698730, 20029.636719, -47199.558594, 97.145981
3.910000, -22295.039062, -27138.236328, 4843.197754, 19982.105469, -47121.562500, 97.135941
3.920000, -22265.152344, -27107.509766, 4842.357910, 19936.611328, -47045.378906, 97.119095
3.930000, -22235.251953, -27076.708984, 4841.457520, 19892.796875, -46970.796875, 97.101028
3.940000, -22205.351562, -27045.982422, 4840.630859, 19850.574219, -46897.875000, 97.084457
3.950000, -22175.457031, -27015.470703, 4840.012695, 19809.726562, -46826.550781, 97.072052
3.960000, -22145.605469, -26985.208984, 4839.603516, 19770.400391, -46756.996094, 97.063850
3.970000, -22115.560547, -26954.789062, 4839.228027, 19732.906250, -46689.113281, 97.056320
3.980000, -22085.636719, -26924.273438, 4838.637695, 19697.503906, -46623.230469, 97.044479
3.990000, -22055.695312, -26893.240234, 4837.545898, 19664.632812, -46559.355469, 97.022583
4.000000, -22025.826172, -26861.556641, 4835.730469, 19634.488281, -46497.562500, 96.986176
4.010000, -21995.775391, -26828.791016, 4833.015625, 19607.458984, -46437.804688, 96.931717
4.020000, -21965.994141, -26795.341797, 4829.347168, 19583.398438, -46380.335938, 96.858147
4.030000, -21936.015625, -26760.796875, 4824.781250, 19562.320312, -46324.738281, 96.766579
4.040000, -21906.111328, -26725.626953, 4819.516113, 19543.742188, -46271.027344, 96.660973
4.050000, -21876.228516, -26690.064453, 4813.835449, 19527.269531, -46219.031250, 96.547043
4.060000, -21846.322266, -26654.480469, 4808.157715, 19512.220703, -46168.433594, 96.433174
4.070000, -21816.296875, -26619.111328, 4802.813965, 19498.068359, -46118.960938, 96.325989
4.080000, -21786.439453, -26584.527344, 4798.087891, 19484.300781, -46070.640625, 96.231209
