Time,Etot,Epot,Ekin,Elj12,Elj6,Temp
33.240002, -26031.144531, -30020.291016, 3989.146484, 35387.039062, -66585.093750, 80.006950
33.250000, -26026.099609, -30018.173828, 3992.073730, 35323.980469, -66521.187500, 80.065659
33.260002, -26021.294922, -30013.916016, 3992.620361, 35263.988281, -66458.226562, 80.076622
33.270000, -26016.160156, -30006.615234, 3990.454102, 35207.351562, -66395.648438, 80.033180
33.280003, -26011.257812, -29996.970703, 3985.712646, 35153.609375, -66333.570312, 79.938080
33.290001, -26006.210938, -29985.283203, 3979.072266, 35101.738281, -66271.421875, 79.804901
33.300003, -26001.193359, -29972.900391, 3971.707275, 35050.101562, -66208.820312, 79.657188
33.310001, -25996.201172, -29961.197266, 3964.995361, 34996.437500, -66144.875000, 79.522575
33.320000, -25991.207031, -29951.453125, 3960.246338, 34938.964844, -66079.101562, 79.427322
33.330002, -25986.156250, -29944.580078, 3958.424072, 34876.386719, -66011.140625, 79.390778
33.340000, -25981.404297, -29941.431641, 3960.027832, 34807.890625, -65940.882812, 79.422943
33.350002, -25976.246094, -29941.345703, 3965.099365, 34733.332031, -65867.804688, 79.524651
33.360001, -25971.414062, -29944.757812, 3973.344727, 34653.234375, -65792.601562, 79.690025
33.370003, -25966.343750, -29950.455078, 3984.111816, 34568.554688, -65715.117188, 79.905975
33.380001, -25961.417969, -29957.947266, 3996.530029, 34480.484375, -65636.164062, 80.155037
33.390003, -25956.417969, -29966.173828, 4009.756104, 34390.523438, -65556.023438, 80.420303
33.400002, -25951.453125, -29974.517578, 4023.063965, 34299.789062, -65475.167969, 80.687210
33.410000, -25946.302734, -29982.365234, 4036.062012, 34209.128906, -65394.050781, 80.947899
33.420002, -25941.392578, -29989.964844, 4048.572754, 34118.980469, -65313.097656, 81.198807
33.430000, -25936.505859, -29996.990234, 4060.483887, 34029.859375, -65232.613281, 81.437706
33.440002, -25931.347656, -30002.810547, 4071.461914, 33942.328125, -65152.605469, 81.657875
33.450001, -25926.367188, -30007.177734, 4080.810547, 33857.535156, -65073.871094, 81.845375
33.460003, -25921.425781, -30008.982422, 4087.557129, 33776.718750, -64996.542969, 81.980698
33.470001, -25916.529297, -30007.316406, 4090.787598, 33701.074219, -64920.937500, 82.045479
33.480003, -25911.474609, -30001.486328, 4090.010986, 33631.335938, -64847.125000, 82.029907
33.490002, -25906.609375, -29991.960938, 4085.351807, 33567.132812, -64775.121094, 81.936462
33.500000, -25901.541016, -29978.992188, 4077.451660, 33507.714844, -64704.539062, 81.778008
33.510002, -25896.507812, -29963.535156, 4067.027100, 33451.941406, -64635.085938, 81.568932
33.520000, -25891.523438, -29946.207031, 4054.683105, 33398.683594, -64566.312500, 81.321365
33.530003, -25886.566406, -29927.490234, 4040.924072, 33346.984375, -64497.683594, 81.045410
33.540001, -25881.507812, -29907.970703, 4026.462158, 33295.757812, -64428.785156, 80.755356
33.550003, -25876.517578, -29888.732422, 4012.215088, 33243.238281, -64358.906250, 80.469620
33.560001, -25871.580078, -29870.833984, 3999.253906, 33188.160156, -64287.722656, 80.209671
33.570000, -25866.626953, -29855.070312, 3988.442871, 33128.835938, -64214.492188, 79.992844
33.580002, -25861.712891, -29842.097656, 3980.385498, 33064.554688, -64139.136719, 79.831238
33.590000, -25856.785156, -29832.099609, 3975.313965, 32994.875000, -64061.335938, 79.729515
33.600002, -25851.677734, -29824.830078, 3973.151855, 32919.832031, -63980.964844, 79.686157
33.610001, -25846.572266, -29820.253906, 3973.681152, 32839.925781, -63898.441406, 79.696777
33.620003, -25841.685547, -29818.248047, 3976.562012, 32755.617188, -63814.070312, 79.754547
33.630001, -25836.607422, -29817.929688, 3981.322266, 32667.822266, -63727.914062, 79.850029
33.640003, -25831.642578, -29819.095703, 3987.452393, 32577.402344, -63640.613281, 79.972969
33.650002, -25826.746094, -29821.091797, 3994.344727, 32485.425781, -63552.582031, 80.111206
33.660000, -25821.753906, -29823.132812, 4001.379150, 32392.925781, -63464.121094, 80.252289
33.670002, -25816.707031, -29824.619141, 4007.911377, 32301.078125, -63375.796875, 80.383301
33.680000, -25811.740234, -29825.039062, 4013.299316, 32210.787109, -63287.937500, 80.491371
33.690002, -25806.822266, -29823.892578, 4017.069824, 32122.898438, -63200.957031, 80.566978
33.700001, -25801.847656, -29820.755859, 4018.908936, 32037.937500, -63114.882812, 80.603867
33.710003, -25796.761719, -29815.562500, 4018.800781, 31955.843750, -63029.644531, 80.601700
33.720001, -25791.878906, -29808.933594, 4017.054688, 31876.250000, -62945.468750, 80.566681
33.730003, -25786.988281, -29801.171875, 4014.184082, 31798.322266, -62861.781250, 80.509102
33.740002, -25781.886719, -29792.691406, 4010.804688, 31721.423828, -62778.480469, 80.441330
33.750000, -25776.826172, -29784.296875, 4007.469971, 31644.378906, -62695.148438, 80.374451
33.760002, -25771.974609, -29776.623047, 4004.647705, 31566.541016, -62611.660156, 80.317848
33.770000, -25766.896484, -29769.556641, 4002.660889, 31487.517578, -62527.734375, 80.277992
33.780003, -25762.046875, -29763.666016, 4001.619629, 31406.806641, -62443.218750, 80.257118
33.790001, -25756.923828, -29758.322266, 4001.397705, 31324.707031, -62357.882812, 80.252663
33.800003, -25752.080078, -29753.613281, 4001.533691, 31241.679688, -62272.269531, 80.255386
33.810001, -25746.988281, -29748.466797, 4001.478027, 31158.380859, -62185.968750, 80.254272
33.820004, -25741.929688, -29742.746094, 4000.815430, 31075.470703, -62099.437500, 80.240982
33.830002, -25736.949219, -29736.410156, 3999.460693, 30992.929688, -62012.718750, 80.213814
33.840000, -25731.958984, -29729.728516, 3997.770020, 30910.470703, -61925.738281, 80.179901
33.850002, -25727.070312, -29723.505859, 3996.435059, 30827.349609, -61838.453125, 80.153137
33.860001, -25722.083984, -29718.275391, 3996.190918, 30742.630859, -61750.707031, 80.148239
33.870003, -25717.039062, -29714.500000, 3997.460205, 30656.146484, -61662.601562, 80.173691
33.880001, -25712.078125, -29712.253906, 4000.176270, 30567.955078, -61574.363281, 80.228165
33.890003, -25707.164062, -29710.902344, 4003.738037, 30479.058594, -61486.269531, 80.299599
33.900002, -25702.009766, -29709.339844, 4007.329590, 30390.628906, -61398.480469, 80.371628
33.910000, -25697.144531, -29707.375000, 4010.230225, 30303.615234, -61311.687500, 80.429802
33.920002, -25692.179688, -29704.214844, 4012.035645, 30218.728516, -61225.769531, 80.466019
33.930000, -25687.126953, -29699.808594, 4012.681396, 30136.115234, -61140.917969, 80.478973
33.940002, -25682.097656, -29694.388672, 4012.290039, 30055.742188, -61057.332031, 80.471123
33.950001, -25677.179688, -29688.119141, 4010.938721, 29977.507812, -60974.953125, 80.444016
33.960003, -25672.148438, -29680.679688, 4008.531250, 29901.646484, -60893.855469, 80.395729
33.970001, -25667.248047, -29672.146484, 4004.899170, 29828.339844, -60814.203125, 80.322884
33.980003, -25662.128906, -29662.000000, 3999.872070, 29757.781250, -60735.746094, 80.222061
33.990002, -25657.185547, -29650.599609, 3993.414551, 29690.136719, -60658.804688, 80.092552
34.000000, -25652.234375, -29637.849609, 3985.615967, 29625.255859, -60583.367188, 79.936142
34.010002, -25647.257812, -29623.857422, 3976.600586, 29563.029297, -60509.277344, 79.755325
34.020000, -25642.228516, -29608.685547, 3966.456543, 29503.451172, -60436.769531, 79.551880
34.030003, -25637.263672, -29592.503906, 3955.239502, 29446.324219, -60365.628906, 79.326904
34.040001, -25632.345703, -29575.333984, 3942.987793, 29391.738281, -60296.007812, 79.081184
34.050003, -25627.328125, -29557.078125, 3929.750244, 29339.496094, -60227.730469, 78.815689
34.060001, -25622.324219, -29538.058594, 3915.733887, 29289.298828, -60160.640625, 78.534569
34.070004, -25617.228516, -29518.548828, 3901.319824, 29240.650391, -60094.628906, 78.245483
34.080002, -25612.486328, -29499.460938, 3886.974121, 29192.628906, -60029.652344, 77.957764
34.090000, -25607.394531, -29480.632812, 3873.239014, 29144.703125, -59965.101562, 77.682289
34.100002, -25602.404297, -29462.880859, 3860.476807, 29096.058594, -59900.839844, 77.426323
34.110001, -25597.365234, -29446.242188, 3848.876709, 29046.544922, -59836.835938, 77.193672
34.120003, -25592.333984, -29430.689453, 3838.354980, 28995.957031, -59772.824219, 76.982658
34.130001, -25587.472656, -29416.230469, 3828.757812, 28944.423828, -59708.960938, 76.790169
34.140003, -25582.337891, -29402.183594, 3819.846191, 28892.320312, -59644.980469, 76.611435
34.150002, -25577.388672, -29388.839844, 3811.450439, 28839.777344, -59581.207031, 76.443047
34.160000, -25572.417969, -29375.787109, 3803.368408, 28786.875000, -59517.343750, 76.280952
34.170002, -25567.638672, -29363.246094, 3795.606934, 28733.673828, -59453.644531, 76.125290
34.180000, -25562.478516, -29350.750000, 3788.270752, 28680.027344, -59389.652344, 75.978157
34.190002, -25557.603516, -29339.283203, 3781.679688, 28625.513672, -59325.777344, 75.845963
34.200001, -25552.425781, -29328.593750, 3776.167480, 28569.861328, -59261.523438, 75.735405
34.210003, -25547.603516, -29319.597656, 3771.994141, 28512.605469, -59197.335938, 75.651711
34.220001, -25542.537109, -29311.705078, 3769.168457, 28453.962891, -59132.949219, 75.595039
34.230003, -25537.501953, -29305.023438, 3767.522217, 28394.134766, -59068.519531, 75.562019
34.240002, -25532.599609, -29299.414062, 3766.813721, 28333.605469, -59004.421875, 75.547813
34.250000, -25527.562500, -29294.373047, 3766.810547, 28272.728516, -58940.582031, 75.547745
34.260002, -25522.556641, -29289.865234, 3767.309082, 28211.941406, -58877.324219, 75.557747
34.270000, -25517.699219, -29285.767578, 3768.068359, 28151.648438, -58814.878906, 75.572975
34.280003, -25512.595703, -29281.285156, 3768.688965, 28092.642578, -58753.476562, 75.585419
34.290001, -25507.615234, -29276.318359, 3768.703369, 28035.531250, -58693.402344, 75.585709
