Time,Etot,Epot,Ekin,Elj12,Elj6,Temp
1.880000, 617.739502, 0.000000, 617.739502, 0.000000, 0.000000, 57.358704
1.890000, 619.893311, 0.000000, 619.893311, 0.000000, 0.000000, 57.558693
1.900000, 622.047974, 0.000000, 622.047974, 0.000000, 0.000000, 57.758762
1.910000, 624.201294, 0.000000, 624.201294, 0.000000, 0.000000, 57.958698
1.920000, 626.355286, 0.000000, 626.355286, 0.000000, 0.000000, 58.158703
1.930000, 628.508667, 0.000000, 628.508667, 0.000000, 0.000000, 58.358654
1.940000, 630.663452, 0.000000, 630.663452, 0.000000, 0.000000, 58.558731
1.950000, 632.817261, 0.000000, 632.817261, 0.000000, 0.000000, 58.758713
1.960000, 634.971497, 0.000000, 634.971497, 0.000000, 0.000000, 58.958744
1.970000, 637.125305, 0.000000, 637.125305, 0.000000, 0.000000, 59.158726
1.980000, 639.280396, 0.000000, 639.280396, 0.000000, 0.000000, 59.358833
1.990000, 641.433777, 0.000000, 641.433777, 0.000000, 0.000000, 59.558784
2.000000, 643.588440, 0.000000, 643.588440, 0.000000, 0.000000, 59.758846
2.010000, 645.742126, 0.000000, 645.742126, 0.000000, 0.000000, 59.958820
2.020000, 647.895935, 0.000000, 647.895935, 0.000000, 0.000000, 60.158806
2.030000, 650.050720, 0.000000, 650.050720, 0.000000, 0.000000, 60.358883
2.040000, 652.204712, 0.000000, 652.204712, 0.000000, 0.000000, 60.558887
2.050000, 654.358521, 0.000000, 654.358521, 0.000000, 0.000000, 60.758873
2.060000, 656.512878, 0.000000, 656.512878, 0.000000, 0.000000, 60.958920
2.070000, 658.667603, 0.000000, 658.667603, 0.000000, 0.000000, 61.158985
2.080000, 660.821106, 0.000000, 660.821106, 0.000000, 0.000000, 61.358944
2.090000, 662.975403, 0.000000, 662.975403, 0.000000, 0.000000, 61.558975
2.100000, 665.129272, 0.000000, 665.129272, 0.000000, 0.000000, 61.758968
2.110000, 667.283325, 0.000000, 667.283325, 0.000000, 0.000000, 61.958977
2.120000, 669.437073, 0.000000, 669.437073, 0.000000, 0.000000, 62.158958
2.130000, 671.591858, 0.000000, 671.591858, 0.000000, 0.000000, 62.359032
